Fecha,Marca,Categoria,Ventas_Soles,Costos_Soles,Ganancias_Soles,Tiempo_Entrega_Dias,Reseña_Cliente,Edad_Cliente,Frecuencia_Compra_Mensual
2026-01-08 11:19:35.308801,Sayón,Fideos,108.23132962575863,46.16503760318297,62.06629202257567,2.6940553901091393,El aceite Primor rinde muchísimo.,59,3
2026-01-26 11:19:35.308801,Casino,Chocolates,149.51578338875063,66.01206753017136,83.50371585857927,6.795890469746204,Excelente sabor de las galletas.,40,9
2025-11-30 11:19:35.308801,Primor,Chocolates,192.51921111401205,121.68406054252138,70.83515057149067,5.861033944929234,"Muy buen producto, siempre compro de esta marca.",41,5
2026-08-23 11:19:35.308801,Sayón,Fideos,203.66180754970247,93.6661155519827,109.99569199771977,7.017283120465984,El aceite Primor rinde muchísimo.,46,1
2026-08-24 11:19:35.308801,Primor,Fideos,203.92025657613405,142.5031317705259,61.417124805608154,7.2282048634692835,Excelente sabor de las galletas.,25,8
2025-09-08 11:19:35.308801,Casino,Fideos,130.83446332126283,59.161018686419865,71.67344463484297,11.80620176124918,El detergente no quitó las manchas.,32,3
2025-09-03 11:19:35.308801,Casino,Detergentes,193.62885882086573,130.89857261754014,62.73028620332559,4.3591301827614615,El detergente no quitó las manchas.,19,1
2026-02-12 11:19:35.308801,Blanca Flor,Chocolates,109.4573608458352,47.71540290615992,61.741957939675274,8.865127620278805,Me encanta Blanca Flor para mis postres.,47,6
2026-03-27 11:19:35.308801,Casino,Harinas,177.80313006513757,123.92293133815349,53.88019872698408,3.0995909824541354,El detergente no quitó las manchas.,30,2
2026-04-12 11:19:35.308801,Blanca Flor,Fideos,172.25682613267583,116.21482892519168,56.041997207484144,3.548670344113748,"Pésima calidad, vino abierto el empaque.",28,5
2026-05-09 11:19:35.308801,Primor,Chocolates,183.20374805875423,94.71445206356269,88.48929599519154,8.501289487313953,"Muy buen producto, siempre compro de esta marca.",31,6
2026-04-30 11:19:35.308801,Bolívar,Aceites,129.4172965081761,83.81132663489453,45.605969873281566,4.5907004534128495,"Cumple su función, precio razonable.",57,7
2026-07-16 11:19:35.308801,Sayón,Harinas,108.56230927237509,55.64223237212875,52.920076900246336,8.14891511409632,"Pésima calidad, vino abierto el empaque.",31,6
2026-08-02 11:19:35.308801,Primor,Detergentes,230.19056973963114,95.90437758751595,134.28619215211518,2.777941610051691,El detergente no quitó las manchas.,30,4
2026-07-28 11:19:35.308801,Blanca Flor,Detergentes,218.35862513988292,147.12380240153692,71.234822738346,5.507621901615745,"Cumple su función, precio razonable.",41,3
2026-01-20 11:19:35.308801,Sayón,Harinas,206.18883504427106,134.47926667493266,71.7095683693384,3.058644679028538,El aceite Primor rinde muchísimo.,43,5
2026-08-25 11:19:35.308801,Sayón,Aceites,144.38910032709006,75.98387264425843,68.40522768283164,4.340312017568899,El aceite Primor rinde muchísimo.,47,8
2025-09-24 11:19:35.308801,Casino,Aceites,206.95892284617702,90.23257661395128,116.72634623222574,6.704202560328105,Muy caro para lo que ofrece.,33,5
2026-05-12 11:19:35.308801,Blanca Flor,Galletas,54.98918841040617,23.53885658528202,31.450331825124152,2.3327146460005284,El aceite Primor rinde muchísimo.,59,2
2026-06-06 11:19:35.308801,Blanca Flor,Aceites,53.75933093483903,25.519099271988953,28.240231662850075,6.5452127406769565,"Cumple su función, precio razonable.",28,3
2026-01-25 11:19:35.308801,Primor,Chocolates,35.82684513405306,16.095682345946027,19.73116278810703,1.8168292060050832,"Pésima calidad, vino abierto el empaque.",42,6
2026-05-03 11:19:35.308801,Bolívar,Fideos,123.16187258841808,75.14786437646084,48.01400821195723,3.3203687690872563,El aceite Primor rinde muchísimo.,52,5
2026-04-30 11:19:35.308801,Blanca Flor,Detergentes,73.86849724231256,30.76883115705256,43.09966608526,3.201596762343853,Muy caro para lo que ofrece.,42,9
2025-12-11 11:19:35.308801,Bolívar,Fideos,140.25183659314874,82.17370796985261,58.078128623296124,4.964969022591977,El detergente no quitó las manchas.,24,5
2026-08-21 11:19:35.308801,Bolívar,Detergentes,109.31062978667232,48.26099020556625,61.04963958110607,6.3981888296336615,Me encanta Blanca Flor para mis postres.,32,9
2025-12-01 11:19:35.308801,Sayón,Fideos,219.4257734742856,114.77833138111531,104.64744209317028,2.2645251999008633,Muy caro para lo que ofrece.,39,2
2026-07-17 11:19:35.308801,Primor,Detergentes,111.10332994116418,57.98518116691197,53.118148774252205,1.2873757316800492,Excelente sabor de las galletas.,34,8
2026-06-09 11:19:35.308801,Don Vittorio,Detergentes,232.91473213912275,94.7085259795523,138.20620615957046,5.624113612904946,Me encanta Blanca Flor para mis postres.,48,3
2025-09-07 11:19:35.308801,Blanca Flor,Detergentes,123.60032418913295,62.520846759279706,61.07947742985324,1.410604891878516,Muy caro para lo que ofrece.,57,9
2026-06-19 11:19:35.308801,Sayón,Harinas,63.44681886840125,25.684408285001695,37.76241058339956,2.999805874849194,El detergente no quitó las manchas.,34,1
2026-04-28 11:19:35.308801,Sayón,Galletas,185.97775756538385,110.21211923067881,75.76563833470505,13.489871810807058,El detergente no quitó las manchas.,59,5
2025-11-12 11:19:35.308801,Sayón,Detergentes,131.96824429439928,53.43766250486696,78.53058178953233,4.542130217848838,El detergente no quitó las manchas.,46,6
2026-01-06 11:19:35.308801,Bolívar,Harinas,202.7444026568576,97.57882668345023,105.16557597340737,4.651461395376254,Muy caro para lo que ofrece.,63,7
2025-10-30 11:19:35.308801,Casino,Harinas,56.70704006154591,37.32363056723903,19.383409494306882,6.339209873743704,Me encanta Blanca Flor para mis postres.,31,7
2026-05-24 11:19:35.308801,Sayón,Aceites,114.43297034611282,69.39446580294965,45.03850454316317,2.14074371882746,"Pésima calidad, vino abierto el empaque.",33,5
2025-09-17 11:19:35.308801,Primor,Aceites,243.61639584667648,130.8180681383773,112.79832770829918,4.862022630541306,El detergente no quitó las manchas.,34,7
2026-01-17 11:19:35.308801,Primor,Aceites,82.69906785525647,56.034206606461034,26.66486124879544,3.344030407021967,Excelente sabor de las galletas.,44,3
2026-07-24 11:19:35.308801,Sayón,Galletas,158.44010007446718,100.89694939925229,57.54315067521489,5.268771577550217,Muy caro para lo que ofrece.,22,5
2026-02-18 11:19:35.308801,Bolívar,Detergentes,208.17139517955468,119.0589633230577,89.11243185649698,8.937341530916454,Excelente sabor de las galletas.,37,8
2026-03-28 11:19:35.308801,Blanca Flor,Aceites,120.20297489791317,64.00942951052988,56.19354538738328,4.126944428574473,El detergente no quitó las manchas.,41,1
2025-10-26 11:19:35.308801,Primor,Harinas,215.33087297637894,112.2181797867059,103.11269318967304,9.628416713105258,El detergente no quitó las manchas.,36,4
2025-11-27 11:19:35.308801,Bolívar,Galletas,196.89634690264472,120.37795028822478,76.51839661441994,7.846450107219705,Muy caro para lo que ofrece.,26,9
2026-08-23 11:19:35.308801,Bolívar,Aceites,74.04022499971737,45.22492433971914,28.81530065999823,3.7526086860037653,"Pésima calidad, vino abierto el empaque.",38,1
2026-03-26 11:19:35.308801,Casino,Harinas,220.2562066115742,131.47424954121286,88.78195707036136,2.1323834667807646,El aceite Primor rinde muchísimo.,62,7
2026-02-28 11:19:35.308801,Don Vittorio,Aceites,131.22812507037352,90.61753353318714,40.61059153718638,4.3253862316926055,"Pésima calidad, vino abierto el empaque.",52,3
2026-03-05 11:19:35.308801,Casino,Aceites,118.75731434647356,72.85124327165447,45.906071074819096,4.143527899466576,Excelente sabor de las galletas.,30,2
2025-09-15 11:19:35.308801,Casino,Galletas,169.2332113654134,87.29284563717789,81.94036572823552,5.773639376547214,El detergente no quitó las manchas.,18,5
2026-06-21 11:19:35.308801,Don Vittorio,Harinas,213.6849663675879,86.04793986985511,127.63702649773278,4.694566347988239,Excelente sabor de las galletas.,38,7
2025-09-02 11:19:35.308801,Blanca Flor,Galletas,273.3914657565341,126.73350578516443,146.65795997136968,2.6916823942757873,El aceite Primor rinde muchísimo.,60,9
2026-06-22 11:19:35.308801,Don Vittorio,Aceites,156.39679034352164,92.12002123342836,64.27676911009328,2.4313718569602387,Muy caro para lo que ofrece.,44,8
2026-07-06 11:19:35.308801,Don Vittorio,Fideos,120.20346251233251,61.31837315056129,58.885089361771215,6.897070282200126,"Cumple su función, precio razonable.",35,5
2026-06-03 11:19:35.308801,Don Vittorio,Harinas,144.7581289559943,68.42404944202455,76.33407951396974,6.78230208272798,"Muy buen producto, siempre compro de esta marca.",35,5
2026-04-20 11:19:35.308801,Blanca Flor,Galletas,159.36542728395187,102.50626145835508,56.85916582559679,2.676448385516317,"Pésima calidad, vino abierto el empaque.",57,6
2025-11-24 11:19:35.308801,Sayón,Fideos,31.137590035113845,13.900319974551763,17.237270060562082,8.70741165359142,Me encanta Blanca Flor para mis postres.,44,1
2025-12-13 11:19:35.308801,Casino,Fideos,94.27037600695463,54.37216282568934,39.8982131812653,13.128375360804103,"Cumple su función, precio razonable.",56,4
2026-03-05 11:19:35.308801,Bolívar,Harinas,153.27995981928495,98.65709130563664,54.622868513648314,4.324002110488612,"Cumple su función, precio razonable.",30,7
2026-06-09 11:19:35.308801,Sayón,Galletas,139.2048555219265,63.45758492927523,75.74727059265128,3.22442762796734,Me encanta Blanca Flor para mis postres.,64,8
2026-07-04 11:19:35.308801,Casino,Fideos,159.33662964805754,90.46610567642124,68.8705239716363,5.223678023600533,Excelente sabor de las galletas.,29,9
2025-12-03 11:19:35.308801,Blanca Flor,Galletas,177.43815208970256,119.24074742197156,58.19740466773099,4.0955159430738295,"Pésima calidad, vino abierto el empaque.",63,5
2026-03-23 11:19:35.308801,Primor,Aceites,155.2901939183168,105.42601037587808,49.86418354243871,3.3643605938080223,El aceite Primor rinde muchísimo.,53,1
2025-12-28 11:19:35.308801,Sayón,Detergentes,87.90780002394621,48.30704400057578,39.60075602337043,10.541033344502702,El detergente no quitó las manchas.,24,2
2026-03-31 11:19:35.308801,Bolívar,Galletas,93.17917910562821,50.764453576805224,42.414725528822984,3.7973962258983507,"Pésima calidad, vino abierto el empaque.",23,4
2026-05-09 11:19:35.308801,Blanca Flor,Detergentes,208.98939947494196,116.02004063384699,92.96935884109497,5.7168669744805936,Muy caro para lo que ofrece.,22,8
2026-06-15 11:19:35.308801,Don Vittorio,Detergentes,168.6741361609795,68.34296361709578,100.33117254388371,6.952041220928876,Me encanta Blanca Flor para mis postres.,44,3
2025-11-16 11:19:35.308801,Blanca Flor,Fideos,156.7650596642042,75.56423511235324,81.20082455185094,5.966174456762285,Excelente sabor de las galletas.,49,7
2026-08-18 11:19:35.308801,Blanca Flor,Harinas,101.69545147799744,63.32307676167685,38.372374716320586,3.5135781983597183,El aceite Primor rinde muchísimo.,23,3
2026-03-12 11:19:35.308801,Don Vittorio,Fideos,122.05723359693299,58.47962976679392,63.57760383013907,5.982844996556589,Me encanta Blanca Flor para mis postres.,46,8
2026-05-02 11:19:35.308801,Don Vittorio,Fideos,101.8703836427394,42.21401406308896,59.65636957965044,6.213303398137839,Excelente sabor de las galletas.,23,8
2026-05-07 11:19:35.308801,Primor,Fideos,130.3932464420521,65.59459318387152,64.79865325818056,8.312886753739429,Muy caro para lo que ofrece.,64,7
2026-04-27 11:19:35.308801,Casino,Harinas,198.86251104588428,123.34912197169749,75.51338907418679,5.17870616982227,"Cumple su función, precio razonable.",21,7
2025-10-17 11:19:35.308801,Sayón,Harinas,143.21736438219526,93.90748279243613,49.30988158975913,5.722983928342493,El aceite Primor rinde muchísimo.,29,3
2025-09-24 11:19:35.308801,Bolívar,Aceites,244.30834338047995,123.72433102789641,120.58401235258354,5.3380253928499,Excelente sabor de las galletas.,18,7
2026-07-16 11:19:35.308801,Blanca Flor,Harinas,36.90187140190288,24.75618778897913,12.14568361292375,4.586367503912646,El detergente no quitó las manchas.,24,7
2026-01-31 11:19:35.308801,Sayón,Galletas,131.74714587133565,77.46605356893474,54.28109230240091,4.383325443826321,"Pésima calidad, vino abierto el empaque.",58,8
2025-09-23 11:19:35.308801,Bolívar,Chocolates,62.31577814444252,32.643273905753944,29.672504238688575,5.710140210424651,Me encanta Blanca Flor para mis postres.,54,7
2025-09-04 11:19:35.308801,Blanca Flor,Harinas,146.22997514429375,84.31979122125102,61.91018392304272,13.754011571292382,"Pésima calidad, vino abierto el empaque.",47,1
2025-10-05 11:19:35.308801,Casino,Detergentes,117.74538314428061,76.13124107244627,41.61414207183434,4.3656468577759835,Excelente sabor de las galletas.,25,5
2025-10-10 11:19:35.308801,Casino,Aceites,125.15539335040086,83.06550121560676,42.0898921347941,1.2106812452847375,El detergente no quitó las manchas.,26,8
2026-05-26 11:19:35.308801,Casino,Detergentes,142.06907557907516,72.12067891891282,69.94839666016235,7.214425898656307,"Pésima calidad, vino abierto el empaque.",31,6
2026-03-05 11:19:35.308801,Casino,Galletas,166.81025788204877,103.54942849314607,63.26082938890271,11.183682657999338,Me encanta Blanca Flor para mis postres.,55,5
2025-12-26 11:19:35.308801,Sayón,Galletas,65.49683728682359,28.274753424944628,37.222083861878964,2.707021123347886,El aceite Primor rinde muchísimo.,21,7
2026-01-28 11:19:35.308801,Sayón,Galletas,183.75091891104884,108.34949827545817,75.40142063559067,3.402334189575256,El detergente no quitó las manchas.,39,4
2025-10-28 11:19:35.308801,Blanca Flor,Galletas,91.90520803258596,56.895197946003556,35.010010086582405,4.260363323780999,El detergente no quitó las manchas.,27,1
2025-12-30 11:19:35.308801,Casino,Chocolates,172.61505277951014,80.86670466593755,91.74834811357259,2.3563762420336825,El detergente no quitó las manchas.,37,2
2026-01-20 11:19:35.308801,Sayón,Fideos,82.39620643150484,51.75934550271785,30.636860928786987,1.642076636604434,"Pésima calidad, vino abierto el empaque.",31,2
2026-06-23 11:19:35.308801,Casino,Galletas,201.9012133513757,99.99188482448686,101.90932852688884,2.480000646488273,El detergente no quitó las manchas.,18,3
2026-01-27 11:19:35.308801,Don Vittorio,Fideos,213.31104967805027,112.95346211462613,100.35758756342413,2.7958530903545205,El aceite Primor rinde muchísimo.,18,6
2025-10-22 11:19:35.308801,Sayón,Fideos,113.18666915222329,48.525687681476555,64.66098147074673,2.867439051240734,"Muy buen producto, siempre compro de esta marca.",37,3
2026-04-26 11:19:35.308801,Blanca Flor,Harinas,93.80718895100252,48.99295895943347,44.81422999156904,3.000060506644166,"Muy buen producto, siempre compro de esta marca.",44,4
2026-03-31 11:19:35.308801,Don Vittorio,Galletas,181.2205403510083,109.76044165269532,71.46009869831299,5.133934824176572,Excelente sabor de las galletas.,22,8
2025-10-12 11:19:35.308801,Casino,Detergentes,230.7311063720615,151.03630844624905,79.69479792581245,4.62949074856298,"Pésima calidad, vino abierto el empaque.",32,7
2025-12-30 11:19:35.308801,Bolívar,Chocolates,96.86149880116486,65.93926763374509,30.922231167419767,5.440168226106023,El aceite Primor rinde muchísimo.,58,1
2026-01-22 11:19:35.308801,Blanca Flor,Fideos,130.01114817198896,77.1362796414559,52.874868530533064,8.925075261133875,El aceite Primor rinde muchísimo.,56,4
2026-02-06 11:19:35.308801,Casino,Chocolates,178.27917547506541,116.49755782673837,61.78161764832704,4.799472542850385,Me encanta Blanca Flor para mis postres.,35,5
2026-08-16 11:19:35.308801,Don Vittorio,Detergentes,184.88174318543608,80.3070774270753,104.57466575836078,3.114013255541113,Muy caro para lo que ofrece.,32,5
2026-05-04 11:19:35.308801,Bolívar,Detergentes,127.01592376546404,61.820514343538065,65.19540942192597,3.3764837893210893,Excelente sabor de las galletas.,26,1
2025-09-28 11:19:35.308801,Sayón,Chocolates,182.29331512485336,107.96095851487654,74.33235660997683,4.540875378143271,"Muy buen producto, siempre compro de esta marca.",44,5
2026-02-24 11:19:35.308801,Bolívar,Aceites,105.10840646102663,44.73280074162054,60.375605719406096,4.015276208658245,"Cumple su función, precio razonable.",46,8
2026-07-24 11:19:35.308801,Casino,Detergentes,178.32011600113202,81.45588479215351,96.86423120897851,7.745377902515133,Me encanta Blanca Flor para mis postres.,40,8
2026-03-21 11:19:35.308801,Bolívar,Aceites,107.24343314770414,74.62717490325444,32.616258244449696,2.361246890723235,El detergente no quitó las manchas.,54,3
2025-11-29 11:19:35.308801,Bolívar,Aceites,182.2978459987783,82.92759832926002,99.37024766951829,6.018955035946489,"Cumple su función, precio razonable.",27,9
2026-01-14 11:19:35.308801,Bolívar,Harinas,135.4109354353077,93.6209741701534,41.78996126515429,2.8980751172849346,"Muy buen producto, siempre compro de esta marca.",29,1
2025-09-24 11:19:35.308801,Don Vittorio,Chocolates,112.70934914563291,69.2341595906184,43.47518955501451,4.531329577626516,El aceite Primor rinde muchísimo.,35,3
2026-08-22 11:19:35.308801,Bolívar,Chocolates,114.13388353074005,71.76981262406174,42.36407090667831,3.593470369680508,Me encanta Blanca Flor para mis postres.,39,6
2026-02-27 11:19:35.308801,Sayón,Harinas,141.37343441323426,83.64026924543693,57.73316516779734,6.318819774543028,Me encanta Blanca Flor para mis postres.,49,9
2026-06-06 11:19:35.308801,Sayón,Fideos,141.15400457910792,67.97800846219349,73.17599611691443,3.6116279408951373,"Muy buen producto, siempre compro de esta marca.",50,5
2026-01-17 11:19:35.308801,Bolívar,Detergentes,196.83959479820504,124.82554850079005,72.01404629741499,5.742665643856667,"Cumple su función, precio razonable.",60,2
2026-04-19 11:19:35.308801,Sayón,Galletas,158.663815823296,89.70660726681648,68.95720855647953,12.992410033428627,"Cumple su función, precio razonable.",39,4
2026-08-14 11:19:35.308801,Primor,Galletas,124.49600478394906,81.7488921350662,42.74711264888286,4.848438946416811,"Muy buen producto, siempre compro de esta marca.",46,8
2025-12-27 11:19:35.308801,Blanca Flor,Galletas,148.69007330805007,74.99890680084117,73.6911665072089,7.888168097975783,"Pésima calidad, vino abierto el empaque.",48,7
2025-09-06 11:19:35.308801,Bolívar,Aceites,154.25551258144793,85.48231261873461,68.77319996271332,3.5815348437271743,Me encanta Blanca Flor para mis postres.,45,3
2025-12-03 11:19:35.308801,Casino,Harinas,177.12443007304915,101.41921533136757,75.70521474168159,3.851061157557102,Me encanta Blanca Flor para mis postres.,37,1
2025-09-19 11:19:35.308801,Bolívar,Detergentes,151.9674631046909,74.70938695869458,77.25807614599631,2.200897946480614,El aceite Primor rinde muchísimo.,63,5
2025-11-22 11:19:35.308801,Don Vittorio,Chocolates,143.77164737061867,65.15421847223737,78.61742889838129,7.110538805749046,"Pésima calidad, vino abierto el empaque.",33,5
2026-01-30 11:19:35.308801,Primor,Chocolates,182.37961276951228,111.4272569627472,70.95235580676508,4.178379123697853,El aceite Primor rinde muchísimo.,55,2
2026-03-28 11:19:35.308801,Casino,Chocolates,-10.394307797444867,-5.797041920610007,-4.59726587683486,3.550733841881865,"Cumple su función, precio razonable.",30,8
2025-09-20 11:19:35.308801,Blanca Flor,Chocolates,65.6925422655497,34.36177498219929,31.33076728335041,3.1256997847948234,El detergente no quitó las manchas.,56,9
2026-07-16 11:19:35.308801,Casino,Aceites,86.17456655716526,50.392259342420026,35.78230721474524,4.968671218051362,"Cumple su función, precio razonable.",28,1
2025-09-14 11:19:35.308801,Blanca Flor,Harinas,201.34101736573177,122.0586206805971,79.28239668513467,6.873942728543343,Me encanta Blanca Flor para mis postres.,41,3
2026-08-16 11:19:35.308801,Don Vittorio,Fideos,122.5482142858088,74.36044162654746,48.18777265926134,3.309523777055188,"Cumple su función, precio razonable.",24,1
2025-10-28 11:19:35.308801,Bolívar,Detergentes,192.55752088258117,109.72904055573927,82.8284803268419,3.8994067346491788,Muy caro para lo que ofrece.,49,6
2025-09-11 11:19:35.308801,Sayón,Detergentes,123.9036382941803,68.33699870855806,55.56663958562224,5.352373452272078,El aceite Primor rinde muchísimo.,25,8
2025-12-10 11:19:35.308801,Don Vittorio,Chocolates,177.09175239978595,87.90888310585147,89.18286929393447,4.722225160209078,"Muy buen producto, siempre compro de esta marca.",40,9
2026-02-18 11:19:35.308801,Casino,Fideos,149.24535315318363,66.40555181639353,82.8398013367901,6.628714428811787,Me encanta Blanca Flor para mis postres.,54,6
2025-09-14 11:19:35.308801,Blanca Flor,Detergentes,157.2056851466752,105.58569224705758,51.619992899617614,6.888453644798086,Excelente sabor de las galletas.,40,1
2025-12-25 11:19:35.308801,Sayón,Harinas,199.97136242800843,98.30741538348924,101.66394704451919,2.8424733364737182,El detergente no quitó las manchas.,33,3
2025-12-29 11:19:35.308801,Bolívar,Detergentes,180.79567487248178,112.86835384967807,67.92732102280371,4.682982990310342,Muy caro para lo que ofrece.,24,2
2026-07-26 11:19:35.308801,Primor,Chocolates,136.67871478641564,89.45719604843032,47.22151873798532,2.789875480169747,Excelente sabor de las galletas.,23,7
2025-10-04 11:19:35.308801,Don Vittorio,Harinas,175.08989349913264,83.02630592450627,92.06358757462637,6.551025143186526,"Cumple su función, precio razonable.",57,7
2026-06-11 11:19:35.308801,Primor,Aceites,211.28953474781997,93.68278299834996,117.60675174947,2.5800236459554164,"Muy buen producto, siempre compro de esta marca.",33,8
2025-11-13 11:19:35.308801,Sayón,Detergentes,116.75535392208747,80.71448216825392,36.04087175383354,13.40369706923194,"Cumple su función, precio razonable.",33,3
2025-11-15 11:19:35.308801,Don Vittorio,Aceites,105.72008565487852,64.7715339401514,40.94855171472712,8.057245691307775,El aceite Primor rinde muchísimo.,24,9
2026-08-04 11:19:35.308801,Blanca Flor,Harinas,179.65904833219417,96.9852311260095,82.67381720618468,5.5167616623765765,El aceite Primor rinde muchísimo.,34,7
2025-10-07 11:19:35.308801,Blanca Flor,Galletas,128.33462828232413,86.66224078077042,41.672387501553715,15.148764042158588,"Pésima calidad, vino abierto el empaque.",64,9
2026-08-16 11:19:35.308801,Casino,Harinas,141.85632297786714,66.0520718121116,75.80425116575553,7.5086410531122665,"Cumple su función, precio razonable.",57,7
2026-03-29 11:19:35.308801,Blanca Flor,Aceites,217.66451571404,138.44805994569782,79.21645576834217,4.625837642429757,Excelente sabor de las galletas.,19,8
2025-09-12 11:19:35.308801,Don Vittorio,Aceites,183.62579681243335,117.9869946911812,65.63880212125216,1.2397141850882145,El aceite Primor rinde muchísimo.,59,2
2026-06-24 11:19:35.308801,Casino,Galletas,104.20711855802703,63.65183723212601,40.55528132590102,2.56241314223687,Muy caro para lo que ofrece.,18,8
2025-11-08 11:19:35.308801,Sayón,Detergentes,68.37503466325126,35.53270854199843,32.842326121252825,4.924423222170336,"Cumple su función, precio razonable.",35,4
2026-02-14 11:19:35.308801,Sayón,Fideos,157.59833907337045,109.84823562429884,47.75010344907162,2.2531356598953667,"Pésima calidad, vino abierto el empaque.",29,5
2025-09-11 11:19:35.308801,Primor,Aceites,129.4452851061522,55.46508184523492,73.98020326091728,2.771202566579357,El aceite Primor rinde muchísimo.,27,4
2026-05-02 11:19:35.308801,Casino,Aceites,103.15501067152773,61.73833259631665,41.41667807521108,6.86665485651933,Muy caro para lo que ofrece.,64,8
2025-09-02 11:19:35.308801,Blanca Flor,Chocolates,169.29865799321752,115.62881129900613,53.66984669421139,0.955711415607283,Muy caro para lo que ofrece.,27,1
2026-02-15 11:19:35.308801,Bolívar,Detergentes,147.61200738908957,98.34750391084279,49.26450347824678,4.513434802519608,"Muy buen producto, siempre compro de esta marca.",30,7
2026-03-08 11:19:35.308801,Blanca Flor,Aceites,176.84862292972196,93.86224457123491,82.98637835848704,2.126893533849258,Muy caro para lo que ofrece.,63,6
2025-10-27 11:19:35.308801,Primor,Galletas,165.13301651649712,113.78052722668639,51.352489289810734,6.19858606286027,El detergente no quitó las manchas.,35,7
2026-03-18 11:19:35.308801,Don Vittorio,Aceites,144.07395747951568,68.25389620986407,75.82006126965162,4.239414288487017,"Pésima calidad, vino abierto el empaque.",20,8
2026-04-09 11:19:35.308801,Blanca Flor,Galletas,128.94383939759737,79.41837783717075,49.52546156042662,5.360445755213249,Me encanta Blanca Flor para mis postres.,47,2
2026-05-22 11:19:35.308801,Don Vittorio,Detergentes,134.69288639246037,77.20623167472122,57.48665471773914,2.4769290071830476,"Cumple su función, precio razonable.",24,2
2026-04-10 11:19:35.308801,Blanca Flor,Chocolates,131.2125771009498,67.46802505819907,63.744552042750726,1.3872794664655188,Excelente sabor de las galletas.,25,3
2026-07-09 11:19:35.308801,Casino,Detergentes,179.25140721953144,89.76524486715314,89.4861623523783,5.273251940242,Muy caro para lo que ofrece.,28,9
2026-08-11 11:19:35.308801,Blanca Flor,Aceites,157.68634960179355,97.45263220214805,60.2337173996455,9.911979761495958,"Pésima calidad, vino abierto el empaque.",45,6
